ANON_ID,Birthdate,Gen,Eth_2122,Fluency_2122,SpEd_2122,Grade_2122,AttRate_2122,DaysEnr_2122,DaysAbs_2122,Susp_2122,CurrWeightedTotGPA_2122,SED_2122,School Name,Zip_2122
74046,2004-01-21,M,Latino,EL,Not Special Ed,12,0.6833,180.0,57.0,,1.8,SED,Castlemont,
74073,2004-10-26,M,Latino,RFEP,Not Special Ed,12,0.5056,180.0,89.0,,1.75,SED,Castlemont,
74136,2005-10-27,M,Latino,EL,Not Special Ed,11,0.9444,180.0,10.0,,3.88,SED,Castlemont,
74195,2004-10-26,M,Latino,RFEP,Not Special Ed,12,0.5056,180.0,89.0,,1.75,SED,Castlemont,
74206,2006-09-01,M,Latino,EL,Not Special Ed,9,0.6667,57.0,19.0,1.0,0.5,Not SED,Castlemont,
74468,2003-05-14,M,Latino,EL,Not Special Ed,12,0.8111,180.0,34.0,,3.0,SED,Castlemont,
74480,2006-08-23,M,Latino,EL,Not Special Ed,10,0.9611,180.0,7.0,,1.5,SED,Castlemont,
74551,2004-01-27,M,Latino,EL,Not Special Ed,12,0.95,180.0,9.0,,2.43,SED,Castlemont,
74604,2004-04-06,F,Latino,EL,Not Special Ed,12,0.9602,176.0,7.0,,3.83,SED,Castlemont,
74726,2005-03-08,F,Latino,EL,Not Special Ed,11,0.8944,180.0,19.0,,1.25,SED,Castlemont,
75287,2004-01-16,M,African American,EO,Not Special Ed,12,0.5444,180.0,82.0,,1.75,SED,Castlemont,
75393,2006-07-24,M,African American,EO,Special Ed,10,0.8056,180.0,35.0,,2.13,SED,Castlemont,
75705,2007-05-20,M,African American,EO,Not Special Ed,9,0.9778,180.0,4.0,,3.0,SED,Castlemont,
75721,2006-11-13,F,African American,EO,Not Special Ed,10,0.8807,109.0,13.0,,3.88,Not SED,Castlemont,
75726,2006-06-13,M,African American,EO,Not Special Ed,10,0.9777,179.0,4.0,,2.0,SED,Castlemont,
75968,2003-08-19,F,African American,EO,Special Ed,12,0.2313,160.0,123.0,,0.0,SED,Castlemont,
76027,2006-02-06,F,Latino,EO,Not Special Ed,10,0.7304,115.0,31.0,,1.17,Not SED,Castlemont,
76114,2004-02-26,M,African American,EO,Not Special Ed,12,0.3889,180.0,110.0,,2.0,SED,Castlemont,
76314,2005-08-29,F,African American,EO,Not Special Ed,11,0.1778,180.0,148.0,1.0,0.25,SED,Castlemont,
76418,2007-02-01,F,African American,EO,Not Special Ed,9,0.6833,180.0,57.0,3.0,1.57,SED,Castlemont,
76566,2007-07-17,M,African American,EO,Special Ed,9,0.9944,180.0,1.0,,2.38,SED,Castlemont,
76569,2004-08-10,F,African American,EO,Special Ed,11,0.9889,180.0,2.0,,2.0,SED,Castlemont,
76573,2004-09-28,M,African American,EO,Not Special Ed,11,0.7702,161.0,37.0,1.0,2.38,SED,Castlemont,
76654,2005-01-20,F,African American,EO,Special Ed,11,0.9333,180.0,12.0,,2.5,SED,Castlemont,
76774,2007-04-18,M,African American,EO,Not Special Ed,9,0.8667,180.0,24.0,,2.0,SED,Castlemont,
76838,2003-09-12,M,African American,EO,Not Special Ed,12,0.3056,180.0,125.0,,1.0,SED,Castlemont,
76869,2006-09-11,M,African American,EO,Special Ed,9,,,,,4.0,SED,Castlemont,
76885,2003-10-15,F,African American,EO,Special Ed,12,,,,,3.2,SED,Castlemont,
76890,2002-12-10,F,African American,EO,Not Special Ed,12,0.5899,178.0,73.0,,2.0,SED,Castlemont,
76914,2002-12-10,F,African American,EO,Not Special Ed,12,0.5899,178.0,73.0,,2.0,SED,Castlemont,
76917,2004-03-30,M,African American,EO,Not Special Ed,12,0.9497,179.0,9.0,,3.5,SED,Castlemont,
76930,2004-09-03,M,African American,EO,Special Ed,12,,,,,2.67,SED,Castlemont,
76933,2006-12-11,M,African American,EO,Not Special Ed,9,0.8944,180.0,19.0,,2.63,SED,Castlemont,
76938,2005-05-05,F,African American,EO,Not Special Ed,11,0.7556,180.0,44.0,,0.83,SED,Castlemont,
76990,2007-08-11,M,African American,EO,Not Special Ed,9,0.858,169.0,24.0,,2.5,SED,Castlemont,
77042,2006-11-28,M,African American,EO,Not Special Ed,10,0.8621,29.0,4.0,1.0,0.0,Not SED,Castlemont,
77099,2005-09-02,M,African American,EO,Special Ed,10,0.8085,47.0,9.0,,1.75,SED,Castlemont,
77211,2005-05-27,M,African American,EO,Not Special Ed,11,0.9333,180.0,12.0,,3.57,SED,Castlemont,
77219,2006-06-27,M,African American,EO,Not Special Ed,10,0.9195,149.0,12.0,,3.0,SED,Castlemont,
77234,2004-06-07,F,African American,EO,Not Special Ed,12,0.7333,180.0,48.0,1.0,3.0,SED,Castlemont,
77778,2003-12-01,F,African American,EO,Not Special Ed,12,0.625,56.0,21.0,,0.0,SED,Castlemont,
78014,2006-03-24,F,Latino,EL,Not Special Ed,9,0.9677,62.0,2.0,,0.0,Not SED,Castlemont,
78016,2005-10-24,M,Latino,EL,Not Special Ed,9,0.9574,94.0,4.0,,3.88,Not SED,Castlemont,
78290,2004-08-18,M,Latino,EL,Not Special Ed,9,0.5784,102.0,43.0,,0.0,Not SED,Castlemont,
78297,2004-11-24,M,Latino,Unknown,Not Special Ed,10,0.9892,93.0,1.0,,3.63,Not SED,Castlemont,
78298,2004-11-24,M,Latino,Unknown,Not Special Ed,10,0.9892,93.0,1.0,,3.63,Not SED,Castlemont,
78547,2006-04-28,M,African American,EO,Not Special Ed,10,0.9167,180.0,15.0,,1.63,SED,Castlemont,
78612,2006-10-26,M,Asian,EL,Special Ed,9,0.9556,180.0,8.0,,3.88,SED,Castlemont,
78716,2004-09-24,M,Latino,TBD,Not Special Ed,9,0.3774,106.0,66.0,,0.0,SED,Castlemont,
78721,2004-07-29,M,Latino,EL,Not Special Ed,11,0.95,180.0,9.0,,2.71,SED,Castlemont,
78773,2005-02-28,M,Latino,EO,Not Special Ed,11,0.7333,180.0,48.0,,2.5,SED,Castlemont,
78801,2004-06-24,F,Latino,EL,Not Special Ed,12,0.9,180.0,18.0,,4.0,SED,Castlemont,
78802,2004-06-26,F,Latino,EL,Not Special Ed,12,0.9,180.0,18.0,,4.0,SED,Castlemont,
78837,2005-09-01,M,Latino,EL,Not Special Ed,10,0.4286,126.0,72.0,,0.14,SED,Castlemont,
78953,2007-06-20,F,Latino,EL,Not Special Ed,9,0.8889,180.0,20.0,,1.88,SED,Castlemont,
79007,2001-05-29,F,Latino,EL,Not Special Ed,12,0.8556,180.0,26.0,,2.2,SED,Castlemont,
79040,2005-09-18,F,Latino,EL,Not Special Ed,10,0.8609,115.0,16.0,,0.0,SED,Castlemont,
79103,2007-04-15,M,Latino,EL,Special Ed,9,0.9111,180.0,16.0,,4.0,SED,Castlemont,
79133,2007-05-01,F,Latino,EL,Not Special Ed,9,0.4933,150.0,76.0,,0.0,SED,Castlemont,
79410,2006-10-02,M,Latino,EL,Not Special Ed,10,0.9444,180.0,10.0,,3.38,SED,Castlemont,
79412,2006-10-02,M,Latino,EL,Not Special Ed,10,0.95,180.0,9.0,,3.5,SED,Castlemont,
513,2011-10-24,F,Not Reported,EO,Not Special Ed,4,0.9385,179.0,11.0,,,SED,EastOaklandPRIDE,
683,2010-10-02,F,Latino,EL,Not Special Ed,5,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
780,2011-03-07,M,Latino,EL,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
894,2011-01-07,M,Latino,EL,Not Special Ed,5,0.8389,180.0,29.0,,,SED,EastOaklandPRIDE,
908,2014-11-28,F,Latino,EL,Not Special Ed,1,0.8389,180.0,29.0,,,SED,EastOaklandPRIDE,
1040,2014-05-26,F,Latino,EL,Not Special Ed,2,0.7389,180.0,47.0,,,SED,EastOaklandPRIDE,
1213,2011-09-10,F,White,EL,Not Special Ed,4,0.7946,112.0,23.0,,,Not SED,EastOaklandPRIDE,
1215,2015-07-04,M,White,EL,Not Special Ed,1,0.6071,112.0,44.0,,,Not SED,EastOaklandPRIDE,
1216,2015-07-04,F,White,EL,Not Special Ed,1,0.6071,112.0,44.0,,,Not SED,EastOaklandPRIDE,
1819,2016-02-06,F,Latino,EO,Not Special Ed,0,0.7444,180.0,46.0,,,SED,EastOaklandPRIDE,
1882,2013-02-04,F,White,EL,Not Special Ed,3,0.7222,180.0,50.0,,,Not SED,EastOaklandPRIDE,
1908,2013-09-27,M,Asian,EL,Not Special Ed,2,0.9667,180.0,6.0,,,SED,EastOaklandPRIDE,
2033,2011-09-06,M,Latino,EL,Not Special Ed,5,0.8833,180.0,21.0,,,SED,EastOaklandPRIDE,
2178,2012-01-12,F,Latino,EL,Not Special Ed,4,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
2425,2014-05-14,M,Asian,EL,Not Special Ed,2,0.9444,180.0,10.0,,,SED,EastOaklandPRIDE,
2427,2015-10-08,F,White,EO,Not Special Ed,0,0.9167,180.0,15.0,,,SED,EastOaklandPRIDE,
3480,2013-10-04,F,Latino,EL,Not Special Ed,2,0.8556,180.0,26.0,,,SED,EastOaklandPRIDE,
3493,2011-10-25,M,Latino,EL,Special Ed,4,0.9,180.0,18.0,1.0,,SED,EastOaklandPRIDE,
3495,2011-10-25,F,Latino,EL,Not Special Ed,4,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
3559,2015-03-29,F,Latino,EL,Not Special Ed,0,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
3560,2011-11-17,F,Latino,EL,Not Special Ed,4,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
3569,2011-04-30,M,White,EO,Not Special Ed,5,0.8389,180.0,29.0,,,SED,EastOaklandPRIDE,
3570,2014-07-24,F,White,EO,Not Special Ed,2,0.8056,180.0,35.0,,,SED,EastOaklandPRIDE,
3574,2015-03-29,F,Latino,EL,Not Special Ed,0,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
3576,2011-11-17,F,Latino,EL,Not Special Ed,4,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
4321,2010-03-31,M,Latino,EL,Not Special Ed,5,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
4323,2015-04-06,F,Latino,EL,Not Special Ed,1,0.8547,179.0,26.0,,,SED,EastOaklandPRIDE,
4327,2010-03-31,M,Latino,EL,Not Special Ed,5,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
4395,2011-10-16,F,Latino,RFEP,Not Special Ed,4,0.7833,180.0,39.0,,,SED,EastOaklandPRIDE,
4684,2014-10-17,M,Latino,EO,Not Special Ed,1,0.6593,91.0,31.0,1.0,,SED,EastOaklandPRIDE,
4689,2016-02-18,F,Latino,EO,Not Special Ed,0,0.6374,91.0,33.0,,,SED,EastOaklandPRIDE,
4792,2014-05-02,M,Latino,EL,Not Special Ed,2,0.905,179.0,17.0,,,SED,EastOaklandPRIDE,
4793,2015-04-06,F,Latino,EL,Not Special Ed,1,0.8547,179.0,26.0,,,SED,EastOaklandPRIDE,
5134,2010-09-15,M,Latino,EL,Special Ed,5,0.9333,180.0,12.0,,,SED,EastOaklandPRIDE,
5305,2012-05-08,M,Latino,IFEP,Not Special Ed,4,0.9778,180.0,4.0,,,SED,EastOaklandPRIDE,
5394,2013-02-27,F,Latino,EL,Not Special Ed,3,0.9609,179.0,7.0,,,SED,EastOaklandPRIDE,
5395,2010-10-01,M,Latino,EL,Not Special Ed,5,0.9833,180.0,3.0,,,SED,EastOaklandPRIDE,
5396,2016-01-01,F,Latino,EL,Not Special Ed,0,0.8603,179.0,25.0,,,SED,EastOaklandPRIDE,
5397,2016-01-16,F,Latino,EL,Not Special Ed,0,0.8603,179.0,25.0,,,SED,EastOaklandPRIDE,
5483,2011-02-03,M,Asian,RFEP,Not Special Ed,5,0.9056,180.0,17.0,,,SED,EastOaklandPRIDE,
5525,2014-05-15,M,Latino,EL,Not Special Ed,2,0.9209,177.0,14.0,,,SED,EastOaklandPRIDE,
5943,2012-10-24,M,African American,EO,Not Special Ed,3,0.9444,180.0,10.0,,,SED,EastOaklandPRIDE,
5952,2014-03-22,F,African American,EO,Not Special Ed,2,0.95,180.0,9.0,,,SED,EastOaklandPRIDE,
6205,2011-03-30,F,African American,EO,Not Special Ed,5,0.9667,180.0,6.0,,,SED,EastOaklandPRIDE,
6260,2012-03-22,M,African American,EO,Not Special Ed,4,0.6556,180.0,62.0,,,SED,EastOaklandPRIDE,
6329,2014-06-17,M,Latino,EO,Special Ed,2,0.7611,180.0,43.0,,,SED,EastOaklandPRIDE,
6535,2014-08-03,M,Latino,EL,Special Ed,2,0.8611,180.0,25.0,,,SED,EastOaklandPRIDE,
6720,2012-09-13,F,Latino,RFEP,Not Special Ed,3,0.9389,180.0,11.0,,,SED,EastOaklandPRIDE,
7985,2012-03-31,F,African American,EO,Not Special Ed,4,0.8833,180.0,21.0,,,SED,EastOaklandPRIDE,
8681,2013-12-31,F,African American,EO,Not Special Ed,2,0.7692,39.0,9.0,,,Not SED,EastOaklandPRIDE,
8904,2012-10-29,M,Latino,EO,Special Ed,3,0.4556,180.0,98.0,,,SED,EastOaklandPRIDE,
9023,2014-12-14,M,African American,EO,Not Special Ed,1,0.2,15.0,12.0,,,SED,EastOaklandPRIDE,
9222,2011-03-13,M,African American,EO,Not Special Ed,5,0.8278,180.0,31.0,2.0,,SED,EastOaklandPRIDE,
10068,2011-08-26,M,African American,EO,Not Special Ed,5,0.9556,180.0,8.0,,,SED,EastOaklandPRIDE,
10374,2011-12-19,F,Latino,EL,Not Special Ed,4,0.95,180.0,9.0,,,SED,EastOaklandPRIDE,
10375,2016-06-13,F,Latino,EL,Not Special Ed,0,0.8056,180.0,35.0,,,SED,EastOaklandPRIDE,
10512,2010-08-29,M,Latino,EL,Not Special Ed,5,0.9333,180.0,12.0,,,SED,EastOaklandPRIDE,
10554,2011-03-22,F,Latino,EL,Not Special Ed,5,0.8722,180.0,23.0,,,SED,EastOaklandPRIDE,
10865,2010-08-17,F,Latino,EL,Special Ed,5,0.9556,180.0,8.0,,,SED,EastOaklandPRIDE,
11528,2015-06-08,M,Latino,EL,Special Ed,1,0.7722,180.0,41.0,,,SED,EastOaklandPRIDE,
11620,2013-09-14,M,Latino,EL,Not Special Ed,2,0.8611,180.0,25.0,,,SED,EastOaklandPRIDE,
11623,2014-05-12,F,Latino,EL,Not Special Ed,2,0.8222,180.0,32.0,,,SED,EastOaklandPRIDE,
11638,2016-02-23,M,Latino,EL,Not Special Ed,0,0.8056,180.0,35.0,,,SED,EastOaklandPRIDE,
11771,2011-10-03,M,Latino,EL,Not Special Ed,3,0.8333,180.0,30.0,,,SED,EastOaklandPRIDE,
11785,2016-09-28,F,Latino,EL,Not Special Ed,0,0.75,84.0,21.0,,,Not SED,EastOaklandPRIDE,
11857,2013-09-19,F,Latino,EL,Not Special Ed,2,0.9056,180.0,17.0,,,SED,EastOaklandPRIDE,
11858,2010-03-30,M,Latino,EL,Not Special Ed,5,0.9722,180.0,5.0,,,SED,EastOaklandPRIDE,
11906,2012-09-07,M,Latino,EL,Not Special Ed,3,0.9444,180.0,10.0,,,SED,EastOaklandPRIDE,
11946,2014-07-22,F,Latino,EL,Not Special Ed,2,0.8167,180.0,33.0,1.0,,SED,EastOaklandPRIDE,
12029,2014-05-02,M,African American,EO,Not Special Ed,2,0.8667,180.0,24.0,,,SED,EastOaklandPRIDE,
12136,2014-05-27,M,Latino,EO,Special Ed,2,0.6333,180.0,66.0,,,SED,EastOaklandPRIDE,
12348,2013-08-15,F,Latino,IFEP,Not Special Ed,3,0.7667,180.0,42.0,,,Not SED,EastOaklandPRIDE,
12368,2014-06-01,M,Latino,EO,Not Special Ed,2,0.4278,180.0,103.0,,,SED,EastOaklandPRIDE,
12436,2010-05-13,M,Latino,EL,Special Ed,5,0.9944,180.0,1.0,,,Not SED,EastOaklandPRIDE,
12474,2012-11-23,F,Latino,EL,Not Special Ed,3,0.8444,180.0,28.0,,,SED,EastOaklandPRIDE,
12984,2014-03-05,F,Latino,IFEP,Not Special Ed,2,0.8722,180.0,23.0,,,SED,EastOaklandPRIDE,
13466,2013-07-21,M,Latino,IFEP,Not Special Ed,3,0.9583,48.0,2.0,,,SED,EastOaklandPRIDE,
13618,2012-12-28,F,Latino,EL,Not Special Ed,3,0.9389,180.0,11.0,,,SED,EastOaklandPRIDE,
14145,2015-01-21,F,African American,EO,Not Special Ed,1,0.85,180.0,27.0,,,SED,EastOaklandPRIDE,
14349,2010-10-05,M,Latino,IFEP,Not Special Ed,5,0.9429,175.0,10.0,1.0,,SED,EastOaklandPRIDE,
14729,2011-02-05,M,Latino,EL,Not Special Ed,4,0.7611,180.0,43.0,,,SED,EastOaklandPRIDE,
15136,2014-05-31,M,African American,EO,Not Special Ed,2,0.8778,180.0,22.0,,,SED,EastOaklandPRIDE,
15719,2016-05-12,M,Latino,EL,Special Ed,0,0.8278,180.0,31.0,,,SED,EastOaklandPRIDE,
16074,2012-05-20,F,African American,EO,Not Special Ed,4,0.8588,177.0,25.0,,,SED,EastOaklandPRIDE,
16156,2011-01-06,F,Latino,EL,Not Special Ed,5,0.9,180.0,18.0,,,SED,EastOaklandPRIDE,
16384,2015-10-20,F,Latino,EL,Not Special Ed,0,0.8722,180.0,23.0,,,SED,EastOaklandPRIDE,
16391,2013-07-30,M,Latino,EL,Not Special Ed,2,0.6056,180.0,71.0,,,SED,EastOaklandPRIDE,
17394,2010-10-14,F,African American,EO,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
18393,2010-10-26,F,Latino,EL,Special Ed,5,0.8889,180.0,20.0,,,SED,EastOaklandPRIDE,
18395,2012-01-23,M,Latino,EL,Not Special Ed,4,0.9167,180.0,15.0,,,SED,EastOaklandPRIDE,
18476,2011-11-21,M,Latino,EL,Not Special Ed,4,0.9056,180.0,17.0,,,SED,EastOaklandPRIDE,
18478,2014-09-08,M,Latino,EL,Not Special Ed,1,0.9371,175.0,11.0,,,SED,EastOaklandPRIDE,
18542,2014-12-19,M,Latino,EL,Not Special Ed,1,0.879,157.0,19.0,,,SED,EastOaklandPRIDE,
18596,2015-03-16,M,Latino,EL,Not Special Ed,1,0.5611,180.0,79.0,,,SED,EastOaklandPRIDE,
18613,2010-12-13,M,Latino,EL,Not Special Ed,5,0.8944,180.0,19.0,,,SED,EastOaklandPRIDE,
18874,2012-11-26,M,African American,EO,Special Ed,3,0.9647,85.0,3.0,,,Not SED,EastOaklandPRIDE,
19063,2010-10-07,F,Latino,EL,Not Special Ed,4,0.8167,180.0,33.0,,,SED,EastOaklandPRIDE,
19064,2010-07-10,F,Latino,EL,Not Special Ed,4,0.8167,180.0,33.0,,,SED,EastOaklandPRIDE,
19218,2010-11-13,F,Latino,EL,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
19219,2012-06-03,M,Latino,EL,Not Special Ed,4,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
19225,2013-03-31,F,Latino,EL,Not Special Ed,3,0.8389,180.0,29.0,,,SED,EastOaklandPRIDE,
20287,2015-06-06,F,African American,EO,Not Special Ed,1,0.7611,180.0,43.0,,,SED,EastOaklandPRIDE,
20540,2016-02-14,M,Latino,EL,Not Special Ed,0,0.7778,180.0,40.0,,,Not SED,EastOaklandPRIDE,
20845,2013-09-27,F,Latino,EL,Not Special Ed,2,0.9611,180.0,7.0,,,SED,EastOaklandPRIDE,
20864,2012-03-01,F,Not Reported,EL,Special Ed,4,0.9278,180.0,13.0,,,SED,EastOaklandPRIDE,
21602,2016-05-05,M,Pacific Islander,EO,Not Special Ed,0,0.8667,180.0,24.0,,,SED,EastOaklandPRIDE,
22231,2015-05-28,M,Latino,EO,Special Ed,0,0.9333,180.0,12.0,,,SED,EastOaklandPRIDE,
22236,2012-04-24,M,Latino,EL,Not Special Ed,4,0.9278,180.0,13.0,,,SED,EastOaklandPRIDE,
22277,2010-11-14,M,Latino,RFEP,Not Special Ed,5,0.9167,180.0,15.0,,,SED,EastOaklandPRIDE,
22325,2010-09-10,F,Latino,RFEP,Not Special Ed,5,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
22482,2014-08-08,M,Latino,EL,Not Special Ed,2,0.9667,180.0,6.0,,,SED,EastOaklandPRIDE,
22950,2015-02-09,M,African American,EO,Not Special Ed,1,0.5731,171.0,73.0,,,SED,EastOaklandPRIDE,
23120,2014-07-16,M,Latino,EO,Not Special Ed,2,0.7556,180.0,44.0,,,SED,EastOaklandPRIDE,
23123,2014-07-16,M,Latino,EO,Not Special Ed,2,0.7556,180.0,44.0,,,SED,EastOaklandPRIDE,
23702,2015-12-20,F,Latino,EL,Not Special Ed,0,0.8444,180.0,28.0,,,SED,EastOaklandPRIDE,
23766,2012-09-06,F,Latino,EO,Not Special Ed,3,0.8833,180.0,21.0,,,SED,EastOaklandPRIDE,
23767,2010-11-19,M,Latino,RFEP,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
24037,2014-11-13,F,Latino,EO,Not Special Ed,1,0.5556,180.0,80.0,,,SED,EastOaklandPRIDE,
24105,2012-09-09,F,Latino,EL,Not Special Ed,3,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
24239,2014-07-12,M,Latino,EL,Not Special Ed,1,0.8556,180.0,26.0,,,SED,EastOaklandPRIDE,
24240,2010-07-06,F,Latino,EL,Not Special Ed,5,0.9556,180.0,8.0,,,SED,EastOaklandPRIDE,
24267,2013-06-12,M,Latino,EL,Special Ed,3,0.9556,180.0,8.0,,,SED,EastOaklandPRIDE,
24483,2015-06-03,F,Latino,EL,Not Special Ed,0,0.7833,180.0,39.0,,,SED,EastOaklandPRIDE,
24493,2013-10-28,F,Latino,EL,Not Special Ed,2,0.7889,180.0,38.0,,,SED,EastOaklandPRIDE,
24506,2012-04-24,F,Latino,EL,Not Special Ed,3,0.7833,180.0,39.0,,,SED,EastOaklandPRIDE,
24579,2013-07-21,M,Latino,EL,Not Special Ed,3,0.8944,180.0,19.0,,,SED,EastOaklandPRIDE,
24664,2015-12-29,M,Latino,EL,Not Special Ed,0,0.8167,180.0,33.0,,,Not SED,EastOaklandPRIDE,
24665,2013-07-17,F,Latino,EL,Special Ed,2,0.85,180.0,27.0,,,SED,EastOaklandPRIDE,
24774,2010-12-01,M,Latino,EL,Not Special Ed,5,0.8389,180.0,29.0,1.0,,SED,EastOaklandPRIDE,
24892,2013-03-26,M,Latino,EL,Special Ed,3,0.9389,180.0,11.0,,,SED,EastOaklandPRIDE,
25898,2015-01-07,M,Latino,EL,Not Special Ed,1,0.3931,173.0,105.0,,,SED,EastOaklandPRIDE,
25979,2010-09-26,F,Latino,EL,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
25980,2010-08-26,F,Latino,EL,Not Special Ed,5,0.9222,180.0,14.0,,,SED,EastOaklandPRIDE,
25994,2016-10-06,M,Latino,EL,Not Special Ed,0,0.6981,106.0,32.0,,,Not SED,EastOaklandPRIDE,
26233,2014-05-07,M,Latino,EL,Not Special Ed,2,0.9556,180.0,8.0,,,Not SED,EastOaklandPRIDE,
26234,2016-03-29,F,Latino,EL,Not Special Ed,0,0.9556,180.0,8.0,,,Not SED,EastOaklandPRIDE,
26267,2015-01-22,M,Latino,EL,Not Special Ed,1,0.9074,162.0,15.0,,,SED,EastOaklandPRIDE,
26765,2011-07-16,M,Latino,EL,Special Ed,4,0.8833,180.0,21.0,,,SED,EastOaklandPRIDE,
26808,2014-07-11,M,Latino,EL,Not Special Ed,2,0.8827,179.0,21.0,,,SED,EastOaklandPRIDE,
26814,2011-07-30,M,Latino,RFEP,Not Special Ed,5,0.9278,180.0,13.0,,,SED,EastOaklandPRIDE,
27229,2016-04-23,M,African American,EO,Not Special Ed,0,0.8667,180.0,24.0,,,SED,EastOaklandPRIDE,
27296,2016-07-21,F,Latino,EL,Not Special Ed,0,0.9389,180.0,11.0,,,SED,EastOaklandPRIDE,
27334,2010-11-29,F,Latino,EL,Not Special Ed,5,0.8833,180.0,21.0,,,SED,EastOaklandPRIDE,
27975,2015-08-05,M,Latino,EL,Not Special Ed,0,0.743,179.0,46.0,,,SED,EastOaklandPRIDE,
28317,2015-02-01,M,Latino,EL,Special Ed,1,0.8503,147.0,22.0,,,SED,EastOaklandPRIDE,
28526,2011-08-23,M,African American,EO,Special Ed,4,0.9111,180.0,16.0,,,SED,EastOaklandPRIDE,
29332,2013-08-16,F,African American,EO,Not Special Ed,3,0.8908,174.0,19.0,,,SED,EastOaklandPRIDE,
29333,2013-08-06,F,African American,EO,Not Special Ed,3,0.8908,174.0,19.0,,,SED,EastOaklandPRIDE,
30158,2015-12-16,M,Latino,EL,Special Ed,0,0.8389,180.0,29.0,,,SED,EastOaklandPRIDE,
30172,2011-09-24,F,Latino,EO,Not Special Ed,4,0.9444,180.0,10.0,,,SED,EastOaklandPRIDE,
30209,2016-01-26,F,African American,EO,Not Special Ed,0,0.9889,180.0,2.0,,,SED,EastOaklandPRIDE,
30627,2011-12-23,M,Latino,RFEP,Not Special Ed,4,0.8418,177.0,28.0,,,SED,EastOaklandPRIDE,
30631,2011-12-23,M,Latino,RFEP,Not Special Ed,4,0.8418,177.0,28.0,,,SED,EastOaklandPRIDE,
30792,2009-12-12,F,Latino,EL,Not Special Ed,5,0.7917,96.0,20.0,,,Not SED,EastOaklandPRIDE,
30880,2012-10-04,M,Latino,EL,Special Ed,3,0.8736,174.0,22.0,,,SED,EastOaklandPRIDE,
31022,2015-03-17,F,Latino,EL,Not Special Ed,1,0.95,180.0,9.0,,,SED,EastOaklandPRIDE,
31081,2016-05-31,M,Latino,EL,Not Special Ed,0,0.8,180.0,36.0,,,SED,EastOaklandPRIDE,
31924,2014-05-29,M,African American,EO,Not Special Ed,1,0.75,180.0,45.0,,,SED,EastOaklandPRIDE,
32217,2014-02-08,M,African American,EO,Not Special Ed,2,0.8167,180.0,33.0,,,SED,EastOaklandPRIDE,
32947,2014-04-29,M,African American,EO,Special Ed,2,0.7917,120.0,25.0,,,Not SED,EastOaklandPRIDE,
32948,2013-03-23,F,African American,EO,Not Special Ed,3,0.7863,131.0,28.0,,,SED,EastOaklandPRIDE,
33342,2016-03-21,M,African American,EO,Special Ed,0,0.4167,180.0,105.0,,,SED,EastOaklandPRIDE,
33392,2014-03-19,M,Latino,IFEP,Not Special Ed,2,0.8444,180.0,28.0,,,Not SED,EastOaklandPRIDE,
33395,2010-05-25,M,Latino,EL,Not Special Ed,5,0.9167,180.0,15.0,,,SED,EastOaklandPRIDE,
33398,2010-05-25,M,Latino,EL,Not Special Ed,5,0.9167,180.0,15.0,,,SED,EastOaklandPRIDE,
33599,2014-11-27,F,Latino,EL,Not Special Ed,1,0.6458,96.0,34.0,,,SED,EastOaklandPRIDE,
34205,2011-10-04,M,Latino,EO,Special Ed,4,0.0056,177.0,176.0,,,SED,EastOaklandPRIDE,
34391,2015-12-04,F,Multiple Ethnicity,EO,Not Special Ed,0,0.8333,180.0,30.0,,,SED,EastOaklandPRIDE,
34403,2013-05-10,M,African American,EO,Special Ed,3,0.7833,180.0,39.0,,,SED,EastOaklandPRIDE,
34554,2015-10-17,M,Latino,EL,Not Special Ed,0,0.9368,174.0,11.0,,,SED,EastOaklandPRIDE,
34572,2015-10-17,M,Latino,EL,Not Special Ed,0,0.9368,174.0,11.0,,,SED,EastOaklandPRIDE,
34803,2016-02-17,M,Latino,TBD,Not Special Ed,0,0.7143,28.0,8.0,,,Not SED,EastOaklandPRIDE,
35659,2016-04-25,M,African American,EO,Not Special Ed,0,1.0,12.0,0.0,,,SED,EastOaklandPRIDE,
36046,2013-04-24,F,Latino,EL,Not Special Ed,3,0.9111,180.0,16.0,,,Not SED,EastOaklandPRIDE,
